PMC,X,Y,Z
2254,-0.13911,0.13009,0.24538
2255,-0.13898,0.13009,0.24539
2256,-0.13886,0.13009,0.24539
2257,-0.13873,0.13009,0.2454
2258,-0.13861,0.13009,0.2454
2259,-0.13847,0.13009,0.24541
2260,-0.13835,0.13009,0.24541
2261,-0.13822,0.13009,0.24541
2262,-0.1381,0.13009,0.24541
2263,-0.13797,0.13009,0.2454
2264,-0.13785,0.13009,0.2454
2265,-0.13772,0.13009,0.2454
2266,-0.1376,0.13009,0.2454
2267,-0.13747,0.13009,0.24539
2268,-0.13734,0.13009,0.24539
2269,-0.13721,0.13008,0.24539
2270,-0.13709,0.13008,0.24538
2271,-0.13696,0.13008,0.24538
2272,-0.13684,0.13008,0.24538
2273,-0.13671,0.13008,0.24539
2274,-0.13659,0.13008,0.24539
2275,-0.13646,0.13008,0.2454
2276,-0.13634,0.13008,0.2454
2277,-0.13621,0.13008,0.24541
2278,-0.13608,0.13008,0.24541
2279,-0.13595,0.13008,0.24542
2280,-0.13583,0.13008,0.24542
2281,-0.1357,0.13008,0.24543
2282,-0.13558,0.13008,0.24543
2283,-0.13545,0.13008,0.24542
2284,-0.13533,0.13008,0.2454
2285,-0.1352,0.13008,0.24539
2286,-0.13508,0.13008,0.24538
2287,-0.13494,0.13008,0.24537
2288,-0.13481,0.13008,0.24535
2289,-0.13469,0.13007,0.24534
2290,-0.13457,0.13008,0.24533
2291,-0.13444,0.13007,0.24532
2292,-0.13432,0.13007,0.24532
2293,-0.13419,0.13007,0.24532
2294,-0.13407,0.13007,0.24533
2295,-0.13394,0.13007,0.24536
2296,-0.13382,0.13007,0.24537
2297,-0.13368,0.13007,0.24539
2298,-0.13356,0.13007,0.24541
2299,-0.13343,0.13007,0.24543
2300,-0.13331,0.13007,0.24545
2301,-0.13318,0.13007,0.24547
2302,-0.13306,0.13007,0.24547
2303,-0.13293,0.13007,0.24547
2304,-0.1328,0.13007,0.24546
2305,-0.13267,0.13007,0.24545
2306,-0.13255,0.13007,0.24543
2307,-0.13242,0.13007,0.24541
2308,-0.1323,0.13007,0.24539
2309,-0.13217,0.13007,0.24537
2310,-0.13205,0.13007,0.24536
2311,-0.13192,0.13007,0.24536
2312,-0.1318,0.13006,0.24536
2313,-0.13167,0.13006,0.24537
2314,-0.13154,0.13006,0.24541
2315,-0.13141,0.13006,0.24545
2316,-0.13128,0.13006,0.24547
2317,-0.13116,0.13006,0.24549
2318,-0.13104,0.13006,0.2455
2319,-0.13091,0.13006,0.24551
2320,-0.13078,0.13006,0.24553
2321,-0.13065,0.13006,0.24554
2322,-0.13053,0.13006,0.24555
2323,-0.1304,0.13006,0.24557
2324,-0.13028,0.13006,0.24557
2325,-0.13015,0.13006,0.24553
2326,-0.13003,0.13006,0.2455
2327,-0.1299,0.13006,0.24546
2328,-0.12978,0.13006,0.24543
2329,-0.12965,0.13006,0.2454
2330,-0.12965,0.12994,0.24539
2331,-0.12978,0.12994,0.24543
2332,-0.1299,0.12993,0.24546
2333,-0.13003,0.12993,0.24549
2334,-0.13015,0.12993,0.24553
2335,-0.13028,0.12993,0.24556
2336,-0.1304,0.12993,0.24559
2337,-0.13053,0.12993,0.24558
2338,-0.13065,0.12993,0.24557
2339,-0.13078,0.12993,0.24556
2340,-0.13091,0.12993,0.24554
2341,-0.13104,0.12993,0.24553
2342,-0.13116,0.12993,0.24552
2343,-0.13128,0.12993,0.24549
2344,-0.13141,0.12993,0.24544
2345,-0.13155,0.12993,0.2454
2346,-0.13167,0.12993,0.24536
2347,-0.1318,0.12993,0.24536
2348,-0.13192,0.12993,0.24536
2349,-0.13205,0.12993,0.24537
2350,-0.13217,0.12993,0.24537
2351,-0.1323,0.12993,0.24538
2352,-0.13242,0.12993,0.24539
2353,-0.13256,0.12993,0.24541
2354,-0.13268,0.12993,0.24543
2355,-0.13281,0.12993,0.24545
2356,-0.13293,0.12993,0.24546
2357,-0.13306,0.12993,0.24546
2358,-0.13318,0.12993,0.24546
2359,-0.13331,0.12993,0.24544
2360,-0.13343,0.12993,0.24542
2361,-0.13357,0.12993,0.2454
2362,-0.13369,0.12993,0.24538
2363,-0.13382,0.12993,0.24536
2364,-0.13394,0.12993,0.24534
2365,-0.13407,0.12993,0.24534
2366,-0.13419,0.12993,0.24533
2367,-0.13432,0.12993,0.24533
2368,-0.13444,0.12993,0.24533
2369,-0.13458,0.12993,0.24534
2370,-0.1347,0.12993,0.24534
2371,-0.13482,0.12993,0.24535
2372,-0.13495,0.12993,0.24536
2373,-0.13508,0.12993,0.24538
2374,-0.1352,0.12993,0.24539
2375,-0.13533,0.12993,0.2454
2376,-0.13545,0.12993,0.24541
2377,-0.13559,0.12993,0.24542
2378,-0.13571,0.12992,0.24542
2379,-0.13584,0.12992,0.24542
2380,-0.13596,0.12992,0.24541
2381,-0.13609,0.12993,0.24541
2382,-0.13621,0.12992,0.2454
2383,-0.13634,0.12993,0.2454
2384,-0.13646,0.12992,0.24539
2385,-0.13659,0.12992,0.24539
2386,-0.13672,0.12992,0.24538
2387,-0.13685,0.12993,0.24537
2388,-0.13697,0.12993,0.24537
2389,-0.1371,0.12992,0.24538
2390,-0.13722,0.12992,0.24538
2391,-0.13735,0.12993,0.24539
2392,-0.13747,0.12993,0.2454
2393,-0.1376,0.12992,0.2454
2394,-0.13773,0.12992,0.2454
2395,-0.13786,0.12992,0.24541
2396,-0.13798,0.12992,0.24541
2397,-0.13811,0.12992,0.24541
2398,-0.13823,0.12992,0.24541
2399,-0.13836,0.12992,0.24542
2400,-0.13848,0.12992,0.24541
2401,-0.13861,0.12992,0.2454
2402,-0.13874,0.12992,0.2454
2403,-0.13887,0.12992,0.24539
2404,-0.13899,0.12992,0.24539
2405,-0.13912,0.12992,0.24539
2406,-0.13924,0.12992,0.24539
2407,-0.13937,0.12992,0.24538
2408,-0.13949,0.12992,0.24538
2409,-0.13962,0.12992,0.24538
2410,-0.13974,0.12992,0.24539
2411,-0.13988,0.12992,0.24539
2412,-0.14,0.12992,0.24539
2413,-0.14013,0.12992,0.24539
2414,-0.14025,0.12992,0.24539
2415,-0.14038,0.12992,0.24539
2416,-0.1405,0.12992,0.24539
2417,-0.14062,0.12992,0.24539
2418,-0.14075,0.12992,0.24539
2419,-0.14089,0.12992,0.2454
2420,-0.14101,0.12992,0.2454
2421,-0.14114,0.12992,0.2454
2422,-0.14126,0.12992,0.2454
2423,-0.14139,0.12992,0.2454
2424,-0.14151,0.12992,0.2454
2425,-0.14164,0.12992,0.2454
2426,-0.14176,0.12992,0.24539
2427,-0.14189,0.12992,0.24538
2428,-0.14202,0.12992,0.2454
2429,-0.14215,0.12992,0.24545
2430,-0.14227,0.12992,0.2455
2431,-0.14227,0.12979,0.24545
2432,-0.14215,0.12979,0.24541
2433,-0.14202,0.12979,0.24539
2434,-0.14189,0.12979,0.24537
2435,-0.14176,0.12979,0.24538
2436,-0.14164,0.12979,0.24539
2437,-0.14151,0.12979,0.2454
2438,-0.14139,0.12979,0.24541
2439,-0.14126,0.12979,0.24541
2440,-0.14114,0.12979,0.24541
2441,-0.14101,0.12979,0.2454
2442,-0.14089,0.12979,0.2454
2443,-0.14076,0.12979,0.2454
2444,-0.14062,0.12979,0.2454
2445,-0.1405,0.12979,0.2454
2446,-0.14038,0.12979,0.2454
2447,-0.14025,0.12979,0.2454
2448,-0.14013,0.12979,0.2454
2449,-0.14,0.12979,0.2454
2450,-0.13988,0.12979,0.24539
2451,-0.13975,0.12978,0.24539
2452,-0.13963,0.12978,0.24539
2453,-0.1395,0.12978,0.24539
2454,-0.13937,0.12978,0.24539
2455,-0.13924,0.12978,0.24539
2456,-0.13912,0.12978,0.24539
2457,-0.13899,0.12978,0.2454
2458,-0.13887,0.12978,0.2454
2459,-0.13874,0.12978,0.2454
2460,-0.13862,0.12978,0.24541
2461,-0.13849,0.12978,0.24541
2462,-0.13837,0.12978,0.24542
2463,-0.13824,0.12978,0.24542
2464,-0.13811,0.12978,0.24541
2465,-0.13798,0.12978,0.24541
2466,-0.13786,0.12978,0.24541
2467,-0.13773,0.12978,0.24541
2468,-0.13761,0.12978,0.2454
2469,-0.13748,0.12978,0.24539
2470,-0.13736,0.12978,0.24539
2471,-0.13723,0.12978,0.24538
2472,-0.13711,0.12978,0.24538
2473,-0.13698,0.12978,0.24537
2474,-0.13685,0.12978,0.24536
2475,-0.13672,0.12978,0.24537
2476,-0.1366,0.12978,0.24538
2477,-0.13647,0.12977,0.24539
2478,-0.13635,0.12978,0.24539
2479,-0.13622,0.12977,0.2454
2480,-0.1361,0.12977,0.24541
2481,-0.13597,0.12977,0.24541
2482,-0.13585,0.12977,0.24542
2483,-0.13572,0.12977,0.24542
2484,-0.1356,0.12977,0.24542
2485,-0.13547,0.12977,0.24541
2486,-0.13534,0.12977,0.2454
2487,-0.13521,0.12977,0.24538
2488,-0.13509,0.12977,0.24537
2489,-0.13496,0.12977,0.24536
2490,-0.13483,0.12977,0.24536
2491,-0.13471,0.12977,0.24535
2492,-0.13459,0.12977,0.24535
2493,-0.13446,0.12977,0.24534
2494,-0.13434,0.12977,0.24534
2495,-0.13421,0.12977,0.24534
2496,-0.13409,0.12977,0.24535
2497,-0.13396,0.12977,0.24535
2498,-0.13383,0.12977,0.24536
2499,-0.1337,0.12977,0.24536
2500,-0.13358,0.12977,0.24538
2501,-0.13345,0.12977,0.2454
2502,-0.13333,0.12977,0.24542
2503,-0.1332,0.12977,0.24544
2504,-0.13308,0.12977,0.24545
2505,-0.13295,0.12977,0.24545
2506,-0.13283,0.12977,0.24543
2507,-0.1327,0.12977,0.24541
2508,-0.13257,0.12977,0.2454
2509,-0.13244,0.12977,0.24539
2510,-0.13232,0.12976,0.24538
2511,-0.13219,0.12976,0.24538
2512,-0.13207,0.12976,0.24537
2513,-0.13194,0.12976,0.24537
2514,-0.13182,0.12976,0.24536
2515,-0.13169,0.12976,0.24536
2516,-0.13157,0.12976,0.24538
2517,-0.13144,0.12976,0.24542
2518,-0.1313,0.12976,0.24547
2519,-0.13118,0.12976,0.24551
2520,-0.13106,0.12976,0.24555
2521,-0.13093,0.12976,0.24558
2522,-0.13081,0.12976,0.2456
2523,-0.13067,0.12976,0.24561
2524,-0.13055,0.12976,0.24562
2525,-0.13042,0.12976,0.24559
2526,-0.1303,0.12976,0.24556
2527,-0.13017,0.12976,0.24552
2528,-0.13005,0.12976,0.24548
2529,-0.12992,0.12976,0.24544
2530,-0.1298,0.12976,0.24539
2531,-0.12968,0.12976,0.24535
2532,-0.12968,0.12964,0.24532
2533,-0.12981,0.12964,0.24536
2534,-0.12993,0.12964,0.2454
2535,-0.13006,0.12964,0.24545
2536,-0.13018,0.12964,0.24549
2537,-0.13031,0.12963,0.24553
2538,-0.13043,0.12963,0.24558
2539,-0.13056,0.12963,0.24562
2540,-0.13068,0.12963,0.24564
2541,-0.13081,0.12963,0.24562
2542,-0.13093,0.12963,0.24558
2543,-0.13106,0.12963,0.24554
2544,-0.13118,0.12964,0.2455
2545,-0.13131,0.12964,0.24546
2546,-0.13144,0.12964,0.24541
2547,-0.13157,0.12964,0.24537
2548,-0.13169,0.12964,0.24536
2549,-0.13182,0.12964,0.24537
2550,-0.13194,0.12964,0.24537
2551,-0.13208,0.12964,0.24538
2552,-0.1322,0.12964,0.24538
2553,-0.13233,0.12964,0.24539
2554,-0.13245,0.12964,0.24539
2555,-0.13258,0.12964,0.24539
2556,-0.1327,0.12964,0.2454
2557,-0.13283,0.12964,0.24542
2558,-0.13295,0.12964,0.24544
2559,-0.13308,0.12964,0.24544
2560,-0.1332,0.12963,0.24542
2561,-0.13334,0.12963,0.2454
2562,-0.13346,0.12964,0.24538
2563,-0.13359,0.12964,0.24538
2564,-0.13371,0.12963,0.24537
2565,-0.13384,0.12964,0.24536
2566,-0.13396,0.12963,0.24536
2567,-0.13409,0.12964,0.24535
2568,-0.13421,0.12963,0.24535
2569,-0.13434,0.12963,0.24534
2570,-0.13447,0.12963,0.24535
2571,-0.1346,0.12963,0.24536
2572,-0.13472,0.12963,0.24536
2573,-0.13484,0.12963,0.24537
2574,-0.13497,0.12963,0.24537
2575,-0.1351,0.12963,0.24538
2576,-0.13522,0.12963,0.24538
2577,-0.13535,0.12963,0.24539
2578,-0.13547,0.12963,0.2454
2579,-0.13561,0.12963,0.24542
2580,-0.13573,0.12963,0.24542
2581,-0.13586,0.12963,0.24541
2582,-0.13598,0.12963,0.24541
2583,-0.13611,0.12963,0.2454
2584,-0.13623,0.12963,0.2454
2585,-0.13636,0.12963,0.24539
2586,-0.13648,0.12963,0.24538
2587,-0.13661,0.12963,0.24537
2588,-0.13673,0.12963,0.24536
2589,-0.13686,0.12963,0.24536
2590,-0.13698,0.12963,0.24537
2591,-0.13711,0.12963,0.24537
2592,-0.13723,0.12963,0.24538
2593,-0.13736,0.12963,0.24539
2594,-0.13748,0.12963,0.24539
2595,-0.13761,0.12964,0.2454
2596,-0.13773,0.12963,0.2454
2597,-0.13787,0.12964,0.24541
2598,-0.13799,0.12964,0.24541
2599,-0.13812,0.12964,0.24542
2600,-0.13824,0.12964,0.24542
2601,-0.13837,0.12964,0.24542
2602,-0.13849,0.12964,0.24541
2603,-0.13862,0.12964,0.24541
2604,-0.13874,0.12964,0.24541
2605,-0.13887,0.12964,0.2454
2606,-0.13899,0.12964,0.2454
2607,-0.13912,0.12964,0.2454
2608,-0.13924,0.12964,0.2454
2609,-0.13937,0.12964,0.2454
2610,-0.13949,0.12964,0.2454
2611,-0.13962,0.12964,0.2454
2612,-0.13974,0.12964,0.2454
2613,-0.13988,0.12964,0.2454
2614,-0.14,0.12964,0.2454
2615,-0.14013,0.12964,0.2454
2616,-0.14025,0.12964,0.24541
2617,-0.14038,0.12964,0.24541
2618,-0.1405,0.12964,0.24541
2619,-0.14062,0.12964,0.24541
2620,-0.14075,0.12964,0.24541
2621,-0.14088,0.12964,0.24541
2622,-0.141,0.12964,0.24541
2623,-0.14113,0.12964,0.24541
2624,-0.14125,0.12964,0.24541
2625,-0.14138,0.12964,0.24541
2626,-0.1415,0.12964,0.2454
2627,-0.14163,0.12964,0.24538
2628,-0.14175,0.12964,0.24537
2629,-0.14188,0.12964,0.24536
2630,-0.142,0.12964,0.24538
2631,-0.14214,0.12964,0.2454
2632,-0.14226,0.12964,0.24541
2633,-0.14225,0.12951,0.2454
2634,-0.14213,0.12951,0.24538
2635,-0.142,0.12951,0.24536
2636,-0.14188,0.12951,0.24536
2637,-0.14175,0.12951,0.24537
2638,-0.14163,0.12951,0.24538
2639,-0.1415,0.12951,0.24539
2640,-0.14138,0.12951,0.2454
2641,-0.14125,0.12951,0.24541
2642,-0.14113,0.12951,0.24542
2643,-0.14099,0.12951,0.24542
2644,-0.14087,0.12951,0.24542
2645,-0.14074,0.12951,0.24542
2646,-0.14061,0.12951,0.24542
2647,-0.14049,0.12951,0.24541
2648,-0.14037,0.12951,0.24541
2649,-0.14024,0.12951,0.24541
2650,-0.14012,0.12951,0.24541
2651,-0.13999,0.12951,0.24541
2652,-0.13986,0.12951,0.24541
2653,-0.13973,0.12951,0.24541
2654,-0.13961,0.12951,0.24541
2655,-0.13948,0.12951,0.2454
2656,-0.13936,0.12951,0.24541
2657,-0.13923,0.12951,0.24541
2658,-0.13911,0.12951,0.24541
2659,-0.13898,0.12951,0.24541
2660,-0.13886,0.12951,0.24541
2661,-0.13872,0.12951,0.24541
2662,-0.1386,0.12951,0.24541
2663,-0.13847,0.12951,0.24542
2664,-0.13835,0.12951,0.24542
2665,-0.13822,0.12951,0.24542
2666,-0.1381,0.12951,0.24542
2667,-0.13797,0.12951,0.24541
2668,-0.13785,0.12951,0.24541
2669,-0.13772,0.12951,0.2454
2670,-0.1376,0.12951,0.24539
2671,-0.13747,0.12951,0.24539
2672,-0.13735,0.12951,0.24538
2673,-0.13721,0.12951,0.24538
2674,-0.13709,0.12951,0.24537
2675,-0.13696,0.1295,0.24536
2676,-0.13684,0.12951,0.24536
2677,-0.13671,0.1295,0.24536
2678,-0.13659,0.1295,0.24537
2679,-0.13646,0.1295,0.24538
2680,-0.13634,0.1295,0.24538
2681,-0.13621,0.1295,0.24539
2682,-0.13609,0.1295,0.2454
2683,-0.13595,0.1295,0.24541
2684,-0.13583,0.1295,0.24541
2685,-0.1357,0.1295,0.24542
2686,-0.13558,0.1295,0.24541
2687,-0.13545,0.1295,0.2454
2688,-0.13533,0.1295,0.2454
2689,-0.1352,0.1295,0.24539
2690,-0.13508,0.1295,0.24539
2691,-0.13495,0.1295,0.24538
2692,-0.13482,0.1295,0.24537
2693,-0.13469,0.1295,0.24537
2694,-0.13457,0.1295,0.24536
2695,-0.13444,0.1295,0.24536
2696,-0.13432,0.1295,0.24535
2697,-0.13419,0.1295,0.24536
2698,-0.13407,0.1295,0.24536
2699,-0.13394,0.1295,0.24537
2700,-0.13382,0.1295,0.24537
2701,-0.13369,0.1295,0.24538
2702,-0.13356,0.1295,0.24539
2703,-0.13343,0.1295,0.24539
2704,-0.13331,0.1295,0.2454
2705,-0.13318,0.1295,0.24541
2706,-0.13306,0.1295,0.24543
2707,-0.13293,0.1295,0.24542
2708,-0.13281,0.1295,0.24541
2709,-0.13268,0.1295,0.2454
2710,-0.13256,0.1295,0.2454
2711,-0.13243,0.1295,0.24539
2712,-0.13231,0.1295,0.24539
2713,-0.13217,0.1295,0.24538
2714,-0.13205,0.1295,0.24538
2715,-0.13192,0.1295,0.24537
2716,-0.1318,0.1295,0.24537
2717,-0.13167,0.1295,0.24536
2718,-0.13155,0.1295,0.24537
2719,-0.13142,0.1295,0.24541
2720,-0.13129,0.1295,0.24545
2721,-0.13116,0.1295,0.2455
2722,-0.13104,0.1295,0.24554
2723,-0.13091,0.1295,0.24558
2724,-0.13079,0.1295,0.24562
2725,-0.13066,0.1295,0.24562
2726,-0.13054,0.1295,0.24558
2727,-0.13041,0.1295,0.24553
2728,-0.13029,0.1295,0.24549
2729,-0.13016,0.1295,0.24544
2730,-0.13004,0.1295,0.2454
2731,-0.12991,0.1295,0.24536
2732,-0.12979,0.1295,0.24532
2733,-0.12966,0.1295,0.24531
2734,-0.12966,0.12937,0.24531
2735,-0.12979,0.12937,0.24532
2736,-0.12991,0.12937,0.24532
2737,-0.13004,0.12937,0.24536
2738,-0.13016,0.12937,0.24541
2739,-0.13029,0.12937,0.24545
2740,-0.13041,0.12937,0.24549
2741,-0.13054,0.12937,0.24554
2742,-0.13066,0.12937,0.24558
2743,-0.13078,0.12937,0.24562
2744,-0.13091,0.12937,0.24557
2745,-0.13104,0.12937,0.24553
2746,-0.13116,0.12937,0.24549
2747,-0.13128,0.12937,0.24545
2748,-0.13141,0.12937,0.24541
2749,-0.13155,0.12937,0.24536
2750,-0.13167,0.12937,0.24537
2751,-0.1318,0.12937,0.24537
2752,-0.13192,0.12937,0.24538
2753,-0.13205,0.12937,0.24538
2754,-0.13217,0.12937,0.24539
2755,-0.1323,0.12937,0.24539
2756,-0.13242,0.12937,0.24539
2757,-0.13255,0.12937,0.2454
2758,-0.13267,0.12937,0.2454
2759,-0.1328,0.12937,0.24541
2760,-0.13292,0.12937,0.24541
2761,-0.13305,0.12937,0.24542
2762,-0.13317,0.12937,0.24541
2763,-0.1333,0.12937,0.24541
2764,-0.13342,0.12937,0.2454
2765,-0.13355,0.12937,0.24539
2766,-0.13367,0.12937,0.24539
2767,-0.1338,0.12937,0.24538
2768,-0.13392,0.12938,0.24538
2769,-0.13405,0.12938,0.24537
2770,-0.13418,0.12938,0.24537
2771,-0.13431,0.12938,0.24536
2772,-0.13443,0.12938,0.24536
2773,-0.13456,0.12938,0.24537
2774,-0.13468,0.12938,0.24538
2775,-0.1348,0.12938,0.24538
2776,-0.13493,0.12938,0.24539
2777,-0.13506,0.12938,0.24539
2778,-0.13518,0.12938,0.2454
2779,-0.13531,0.12937,0.2454
2780,-0.13543,0.12937,0.24541
2781,-0.13556,0.12938,0.24541
2782,-0.13568,0.12937,0.24542
2783,-0.13581,0.12937,0.24541
2784,-0.13593,0.12938,0.2454
2785,-0.13606,0.12938,0.24539
2786,-0.13618,0.12937,0.24539
2787,-0.13631,0.12938,0.24538
2788,-0.13643,0.12938,0.24537
2789,-0.13656,0.12938,0.24536
2790,-0.13668,0.12938,0.24536
2791,-0.13681,0.12938,0.24536
2792,-0.13693,0.12938,0.24536
2793,-0.13706,0.12938,0.24537
2794,-0.13718,0.12938,0.24537
2795,-0.13732,0.12938,0.24538
2796,-0.13744,0.12938,0.24539
2797,-0.13757,0.12938,0.24539
2798,-0.13769,0.12938,0.2454
2799,-0.13782,0.12938,0.2454
2800,-0.13794,0.12938,0.24541
2801,-0.13807,0.12938,0.24541
2802,-0.13819,0.12938,0.24542
2803,-0.13832,0.12938,0.24542
2804,-0.13844,0.12938,0.24542
2805,-0.13857,0.12938,0.24542
2806,-0.13869,0.12938,0.24542
2807,-0.13882,0.12938,0.24542
2808,-0.13894,0.12938,0.24542
2809,-0.13907,0.12938,0.24541
2810,-0.1392,0.12938,0.24541
2811,-0.13933,0.12938,0.24541
2812,-0.13945,0.12938,0.24541
2813,-0.13958,0.12938,0.24541
2814,-0.1397,0.12938,0.24541
2815,-0.13983,0.12938,0.24541
2816,-0.13995,0.12938,0.24542
2817,-0.14008,0.12938,0.24542
2818,-0.1402,0.12938,0.24542
2819,-0.14033,0.12938,0.24542
2820,-0.14045,0.12938,0.24542
2821,-0.14057,0.12938,0.24542
2822,-0.1407,0.12938,0.24542
2823,-0.14083,0.12938,0.24542
2824,-0.14095,0.12938,0.24542
2825,-0.14108,0.12938,0.24542
2826,-0.1412,0.12938,0.24541
2827,-0.14134,0.12939,0.2454
2828,-0.14146,0.12939,0.24539
2829,-0.14159,0.12939,0.24538
2830,-0.14171,0.12939,0.24537
2831,-0.14184,0.12939,0.24536
2832,-0.14196,0.12939,0.24535
2833,-0.14209,0.12939,0.24537
2834,-0.14221,0.12939,0.24539
2835,-0.14221,0.12927,0.24538
2836,-0.14209,0.12927,0.24536
2837,-0.14196,0.12927,0.24534
2838,-0.14184,0.12927,0.24535
2839,-0.14171,0.12927,0.24536
2840,-0.14159,0.12927,0.24537
2841,-0.14145,0.12927,0.24538
2842,-0.14133,0.12927,0.24539
2843,-0.1412,0.12927,0.2454
2844,-0.14108,0.12927,0.24541
2845,-0.14095,0.12926,0.24542
2846,-0.14083,0.12927,0.24543
2847,-0.1407,0.12926,0.24543
2848,-0.14057,0.12926,0.24543
2849,-0.14045,0.12926,0.24543
2850,-0.14033,0.12926,0.24543
2851,-0.1402,0.12926,0.24542
2852,-0.14008,0.12926,0.24542
2853,-0.13995,0.12926,0.24542
2854,-0.13983,0.12926,0.24542
2855,-0.1397,0.12926,0.24542
2856,-0.13958,0.12926,0.24542
2857,-0.13945,0.12926,0.24542
2858,-0.13933,0.12926,0.24542
2859,-0.1392,0.12926,0.24542
2860,-0.13908,0.12926,0.24542
2861,-0.13894,0.12926,0.24542
2862,-0.13882,0.12926,0.24542
2863,-0.13869,0.12926,0.24543
2864,-0.13857,0.12926,0.24543
2865,-0.13844,0.12926,0.24543
2866,-0.13832,0.12926,0.24542
2867,-0.13819,0.12926,0.24542
2868,-0.13807,0.12926,0.24541
2869,-0.13794,0.12926,0.24541
2870,-0.13782,0.12926,0.2454
2871,-0.13769,0.12926,0.24539
2872,-0.13757,0.12926,0.24539
2873,-0.13744,0.12926,0.24538
2874,-0.13732,0.12926,0.24538
2875,-0.13719,0.12926,0.24537
2876,-0.13706,0.12926,0.24537
2877,-0.13694,0.12926,0.24536
2878,-0.13681,0.12926,0.24535
2879,-0.13668,0.12926,0.24535
2880,-0.13656,0.12926,0.24536
2881,-0.13643,0.12926,0.24537
2882,-0.13631,0.12926,0.24537
2883,-0.13618,0.12926,0.24538
2884,-0.13606,0.12925,0.24539
2885,-0.13593,0.12926,0.2454
2886,-0.13581,0.12926,0.2454
2887,-0.13568,0.12926,0.24541
2888,-0.13556,0.12926,0.24542
2889,-0.13543,0.12926,0.24542
2890,-0.13531,0.12926,0.24541
2891,-0.13518,0.12926,0.2454
2892,-0.13506,0.12926,0.2454
2893,-0.13493,0.12926,0.24539
2894,-0.1348,0.12926,0.24539
2895,-0.13468,0.12926,0.24538
2896,-0.13456,0.12926,0.24538
2897,-0.13443,0.12926,0.24537
2898,-0.13431,0.12926,0.24537
2899,-0.13418,0.12926,0.24538
2900,-0.13406,0.12926,0.24538
2901,-0.13393,0.12926,0.24539
2902,-0.13381,0.12926,0.24539
2903,-0.13367,0.12926,0.2454
2904,-0.13355,0.12926,0.2454
2905,-0.13342,0.12926,0.24541
2906,-0.1333,0.12926,0.24541
2907,-0.13317,0.12926,0.24542
2908,-0.13305,0.12926,0.24541
2909,-0.13292,0.12926,0.24541
2910,-0.1328,0.12926,0.24541
2911,-0.13267,0.12926,0.24541
2912,-0.13255,0.12926,0.2454
2913,-0.13242,0.12926,0.2454
2914,-0.1323,0.12926,0.24539
2915,-0.13217,0.12926,0.24539
2916,-0.13205,0.12926,0.24538
2917,-0.13192,0.12926,0.24538
2918,-0.1318,0.12926,0.24537
2919,-0.13167,0.12926,0.24537
2920,-0.13155,0.12926,0.24536
2921,-0.13142,0.12926,0.2454
2922,-0.13128,0.12926,0.24544
2923,-0.13116,0.12926,0.24548
2924,-0.13104,0.12926,0.24552
2925,-0.13091,0.12926,0.24556
2926,-0.13079,0.12926,0.24558
2927,-0.13066,0.12926,0.24555
2928,-0.13054,0.12926,0.24551
2929,-0.13041,0.12926,0.24546
2930,-0.13029,0.12926,0.24542
2931,-0.13016,0.12926,0.24538
2932,-0.13004,0.12926,0.24533
2933,-0.12991,0.12926,0.24532
2934,-0.12979,0.12926,0.24532
2935,-0.12966,0.12926,0.24531
2936,-0.12966,0.12913,0.24531
2937,-0.12979,0.12913,0.24532
2938,-0.12991,0.12913,0.24533
2939,-0.13004,0.12913,0.24533
2940,-0.13016,0.12913,0.24534
2941,-0.13029,0.12913,0.24539
2942,-0.13041,0.12913,0.24543
2943,-0.13054,0.12913,0.24547
2944,-0.13066,0.12913,0.24551
2945,-0.13079,0.12913,0.24554
2946,-0.13091,0.12913,0.24555
2947,-0.13104,0.12913,0.24551
2948,-0.13117,0.12913,0.24547
2949,-0.13129,0.12913,0.24543
2950,-0.13142,0.12913,0.24539
2951,-0.13155,0.12913,0.24537
2952,-0.13167,0.12913,0.24537
2953,-0.1318,0.12913,0.24538
2954,-0.13192,0.12913,0.24538
2955,-0.13205,0.12913,0.24539
2956,-0.13217,0.12913,0.24539
2957,-0.1323,0.12913,0.2454
2958,-0.13242,0.12913,0.2454
2959,-0.13255,0.12913,0.2454
2960,-0.13267,0.12913,0.24541
2961,-0.13281,0.12913,0.24541
2962,-0.13293,0.12913,0.24541
2963,-0.13306,0.12913,0.24541
2964,-0.13318,0.12913,0.24542
2965,-0.13331,0.12913,0.24542
2966,-0.13343,0.12913,0.24542
2967,-0.13356,0.12913,0.24541
2968,-0.13368,0.12913,0.2454
2969,-0.13381,0.12913,0.2454
2970,-0.13393,0.12913,0.24539
2971,-0.13406,0.12914,0.24539
2972,-0.13418,0.12914,0.24538
2973,-0.13431,0.12914,0.24538
2974,-0.13443,0.12914,0.24538
2975,-0.13456,0.12914,0.24538
2976,-0.13468,0.12914,0.24539
2977,-0.1348,0.12914,0.2454
2978,-0.13493,0.12914,0.2454
2979,-0.13507,0.12914,0.24541
2980,-0.13519,0.12914,0.24541
2981,-0.13532,0.12914,0.24542
2982,-0.13543,0.12914,0.24542
2983,-0.13557,0.12913,0.24541
2984,-0.13569,0.12913,0.2454
2985,-0.13582,0.12914,0.2454
2986,-0.13594,0.12913,0.24539
2987,-0.13607,0.12913,0.24538
2988,-0.13618,0.12913,0.24538
2989,-0.13631,0.12913,0.24537
