"ID","PMC","Energy (keV)","Energy Start (keV)","Energy End (keV)","Effect Size","Baseline Variation","Global Difference","Difference Sigma","Peak Height","Detector","Channel","Status"
"322-1241","322","9.738241985797883","9.679276985883712","9.797206985712052","13.111726760864258","0.3185328245162964","0.04016423970460892","0.5962473154067993","0.9114945530891418","B","1241","Diffraction Peak"
"322-1456","322","11.428571983337402","11.369606983423234","11.487536983251571","6.29313850402832","0.5805553197860718","0.04016423970460892","0.6435776352882385","1.6739764213562012","B","1456","Diffraction Peak"
"323-842","323","6.601303990364075","6.542338990449905","6.660268990278245","8.729863166809082","0.33076927065849304","0.03165736794471741","0.18676923215389252","0.9557454586029053","A","842","Diffraction Peak"
"323-919","323","7.20667798948288","7.147712989568711","7.265642989397049","7.431430816650391","0.3313809037208557","0.03165736794471741","0.19993211328983307","0.7168917655944824","A","919","Diffraction Peak"
"326-957","326","7.505433989048004","7.446468989133835","7.564398988962173","22.947622299194336","0.228989377617836","0.003645560471341014","0.40920472145080566","1.8477046489715576","A","957","Diffraction Peak"
"326-1240","326","9.730379985809327","9.671414985895158","9.789344985723496","7.009372711181641","0.26498231291770935","0.003645560471341014","0.48260486125946045","0.6523252129554749","B","1240","Diffraction Peak"
"327-842","327","6.601303990364075","6.542338990449905","6.660268990278245","11.491768836975098","0.33777570724487305","0.05479983240365982","0.19659416377544403","1.0273363590240479","A","842","Diffraction Peak"
"328-1245","328","9.769689985752105","9.710724985837937","9.828654985666276","10.6442232131958","0.25678643584251404","0.0029150177724659443","0.343269407749176","0.675128698348999","B","1245","Diffraction Peak"
"329-955","329","7.489709989070892","7.430744989156723","7.548674988985062","11.72691822052002","0.1787327527999878","0.008392156101763248","0.41385290026664734","1.3552037477493286","A","955","Diffraction Peak"
"331-318","331","2.481615996360779","2.4226509964466096","2.540580996274948","6.1005539894104","0.354420930147171","0.03381367772817612","0.5823217630386353","1.1092312335968018","A","318","Diffraction Peak"
"331-716","331","5.61069199180603","5.5517269918918615","5.6696569917202","8.707193374633789","0.15611588954925537","0.03381367772817612","0.457004189491272","0.773189902305603","B","716","Diffraction Peak"
"332-315","332","2.458029996395111","2.399064996480942","2.5169949963092804","15.537775039672852","0.31801050901412964","0.021716590970754623","0.5461958050727844","2.425147533416748","A","315","Diffraction Peak"
"332-631","332","4.942421992778778","4.883456992864609","5.0013869926929475","7.3427324295043945","0.1977379024028778","0.021716590970754623","0.5360389351844788","1.4175468683242798","A","631","Diffraction Peak"
"332-866","332","6.789991990089416","6.7310269901752475","6.848956990003586","19.901416778564453","0.1813526302576065","0.021716590970754623","0.22305437922477722","1.2069523334503174","B","866","Diffraction Peak"
"332-1121","332","8.794801987171173","8.735836987257004","8.853766987085342","12.85231876373291","0.36692938208580017","0.021716590970754623","0.5076607465744019","0.985283613204956","B","1121","Diffraction Peak"
"332-1355","332","10.634509984493256","10.575544984579086","10.693474984407425","8.417348861694336","0.6004589796066284","0.021716590970754623","0.6697906255722046","0.8472978472709656","B","1355","Diffraction Peak"
"333-317","333","2.473753996372223","2.4147889964580536","2.532718996286392","13.035927772521973","0.491630882024765","0.029206901788711548","0.7925494313240051","2.710153341293335","A","317","Diffraction Peak"
"333-633","333","4.95814599275589","4.89918099284172","5.01711099267006","9.795438766479492","0.2410019338130951","0.029206901788711548","0.6211588382720947","2.9750587940216064","A","633","Diffraction Peak"
"333-870","333","6.821439990043641","6.762474990129471","6.8804049899578095","11.98440933227539","0.2238108515739441","0.029206901788711548","0.3715077340602875","1.654395580291748","B","870","Diffraction Peak"
"333-1357","333","10.650233984470368","10.591268984556198","10.709198984384537","9.097186088562012","0.49434104561805725","0.029206901788711548","0.5834406018257141","0.6649762988090515","B","1357","Diffraction Peak"
"334-316","334","2.465891996383667","2.406926996469498","2.5248569962978364","13.305445671081543","0.43828025460243225","0.013937568292021751","0.5365338921546936","1.7398394346237183","A","316","Diffraction Peak"
"334-867","334","6.797853990077972","6.738888990163804","6.856818989992142","10.858348846435547","0.19714249670505524","0.013937568292021751","0.3395197093486786","1.0275989770889282","B","867","Diffraction Peak"
"334-1127","334","8.84197398710251","8.783008987188339","8.900938987016678","9.551704406738281","0.2733381390571594","0.013937568292021751","0.47525280714035034","1.6456118822097778","B","1127","Diffraction Peak"
"334-1357","334","10.650233984470368","10.591268984556198","10.709198984384537","6.751218318939209","0.3586980700492859","0.013937568292021751","0.6041943430900574","0.6776430010795593","B","1357","Diffraction Peak"
"335-658","335","5.1546959924697875","5.095730992555619","5.213660992383957","19.741960525512695","0.10507694631814957","0.018514662981033325","0.32439154386520386","0.7199540138244629","B","658","Diffraction Peak"
"336-667","336","5.225453992366791","5.166488992452622","5.28441899228096","7.383982181549072","0.14547285437583923","0.06733745336532593","0.4028085470199585","0.9109389185905457","B","667","Diffraction Peak"
"339-173","339","1.3416259980201721","1.2826609981060029","1.4005909979343414","8.70136833190918","0.16110806167125702","0.06503657251596451","0.26655876636505127","0.7568564414978027","A","173","Diffraction Peak"
"340-309","340","2.4108579964637755","2.3518929965496063","2.469822996377945","8.187697410583496","0.21190616488456726","0.07523861527442932","0.3879138231277466","1.6616885662078857","B","309","Diffraction Peak"
"340-372","340","2.906163995742798","2.8471989958286286","2.965128995656967","6.122406959533691","0.1311805099248886","0.07523861527442932","0.249517023563385","0.6512943506240845","A","372","Diffraction Peak"
"341-700","341","5.484899991989136","5.425934992074967","5.543864991903305","7.568726062774658","0.09179580211639404","0.004267853684723377","0.2750934660434723","0.8843247890472412","A","700","Diffraction Peak"
"342-971","342","7.615501988887787","7.556536988973618","7.6744669888019565","12.907477378845215","0.20971059799194336","0.04131390526890755","0.43517598509788513","1.0014485120773315","A","971","Diffraction Peak"
"342-1045","342","8.197289988040925","8.138324988126755","8.256254987955094","7.3122029304504395","0.4642585217952728","0.04131390526890755","0.6870673298835754","0.8630462288856506","B","1045","Diffraction Peak"
"343-965","343","7.568329988956451","7.5093649890422824","7.627294988870621","14.39377498626709","0.27205243706703186","0.04792672395706177","0.4456530809402466","0.94137042760849","A","965","Diffraction Peak"
"343-1048","343","8.220875988006592","8.161910988092423","8.27984098792076","10.529203414916992","0.21741266548633575","0.04792672395706177","0.39534857869148254","0.9162907600402832","B","1048","Diffraction Peak"
"344-1049","344","8.228737987995148","8.169772988080979","8.287702987909316","8.574396133422852","0.3107631802558899","0.004425392020493746","0.5853552222251892","1.8777018785476685","B","1049","Diffraction Peak"
"345-732","345","5.736483991622925","5.677518991708755","5.795448991537095","9.023024559020996","0.2567559480667114","0.056498996913433075","0.36153584718704224","0.8441265821456909","B","732","Diffraction Peak"
"345-1050","345","8.236599987983704","8.177634988069535","8.295564987897873","14.064241409301758","0.33262768387794495","0.056498996913433075","0.5177441239356995","0.7576857209205627","B","1050","Diffraction Peak"
"346-349","346","2.725337996006012","2.6663729960918428","2.7843029959201813","10.091926574707031","0.08775103837251663","0.01097321230918169","0.2445354461669922","0.6482847929000854","B","349","Diffraction Peak"
"346-398","346","3.1105759954452514","3.051610995531082","3.1695409953594207","7.892476558685303","0.4775874614715576","0.01097321230918169","0.6415092945098877","0.9092496037483215","A","398","Diffraction Peak"
"346-531","346","4.156221993923188","4.097256994009018","4.2151869938373565","8.880597114562988","0.3040258288383484","0.01097321230918169","0.6663037538528442","1.5074487924575806","B","531","Diffraction Peak"
"346-959","346","7.521157989025117","7.462192989110947","7.580122988939285","19.472858428955078","0.2655019462108612","0.01097321230918169","0.46820175647735596","0.9426080584526062","A","959","Diffraction Peak"
"346-1047","346","8.213013988018036","8.154048988103867","8.271978987932206","10.042576789855957","0.2736971974372864","0.01097321230918169","0.5103983879089355","2.5538995265960693","B","1047","Diffraction Peak"
"347-124","347","0.9563879985809326","0.8974229986667633","1.015352998495102","7.481198787689209","1.306281328201294","0.02595905400812626","0.7235873937606812","2.890371799468994","B","124","Diffraction Peak"
"347-344","347","2.6860279960632325","2.6270629961490632","2.7449929959774018","33.62236785888672","0.0850071981549263","0.02595905400812626","0.3055908679962158","1.3824483156204224","B","344","Diffraction Peak"
"347-397","347","3.102713995456696","3.043748995542526","3.161678995370865","8.012229919433594","0.3571895360946655","0.02595905400812626","0.6469030976295471","2.0636932849884033","A","397","Diffraction Peak"
"347-528","347","4.1326359939575195","4.073670994043351","4.191600993871689","14.261761665344238","0.4272935092449188","0.02595905400812626","0.708895206451416","1.3217558860778809","B","528","Diffraction Peak"
"347-870","347","6.821439990043641","6.762474990129471","6.8804049899578095","12.162851333618164","0.21166394650936127","0.02595905400812626","0.2839525043964386","1.4547091722488403","B","870","Diffraction Peak"
"347-1055","347","8.275909987926484","8.216944988012314","8.334874987840653","18.334033966064453","0.32850703597068787","0.02595905400812626","0.48329707980155945","0.9650809168815613","B","1055","Diffraction Peak"
"348-125","348","0.9642499985694886","0.9052849986553192","1.0232149984836578","9.080592155456543","0.5485023856163025","0.05332398787140846","0.7430417537689209","1.3133876323699951","B","125","Diffraction Peak"
"348-345","348","2.6938899960517886","2.634924996137619","2.752854995965958","32.53238296508789","0.07147237658500671","0.05332398787140846","0.3948573172092438","2.353752851486206","B","345","Diffraction Peak"
"348-397","348","3.102713995456696","3.043748995542526","3.161678995370865","8.825570106506348","0.34703201055526733","0.05332398787140846","0.45750150084495544","0.8450276851654053","A","397","Diffraction Peak"
"348-530","348","4.148359993934632","4.089394994020462","4.2073249938488","23.022424697875977","0.21739469468593597","0.05332398787140846","0.48277968168258667","1.9702422618865967","B","530","Diffraction Peak"
"348-710","348","5.563519991874695","5.504554991960526","5.622484991788864","14.700024604797363","0.1675713211297989","0.05332398787140846","0.5014123916625977","0.9405012130737305","B","710","Diffraction Peak"
"348-869","348","6.813577990055085","6.754612990140915","6.872542989969253","15.953654289245605","0.20137940347194672","0.05332398787140846","0.395722359418869","1.2448947429656982","B","869","Diffraction Peak"
"348-917","348","7.190953989505768","7.131988989591599","7.249918989419937","11.318169593811035","0.30942752957344055","0.05332398787140846","0.17683285474777222","0.6843529343605042","A","917","Diffraction Peak"
"348-1352","348","10.610923984527588","10.55195898461342","10.669888984441757","8.669748306274414","0.7113264799118042","0.05332398787140846","0.7303264141082764","1.601241111755371","A","1352","Diffraction Peak"
"349-126","349","0.9721119985580444","0.9131469986438752","1.0310769984722137","12.367170333862305","1.1094558238983154","0.1079285740852356","0.7344825267791748","1.621860384941101","B","126","Diffraction Peak"
"349-346","349","2.701751996040344","2.642786996126175","2.7607169959545135","43.35498046875","0.08796750754117966","0.1079285740852356","0.3362514078617096","1.7059788703918457","B","346","Diffraction Peak"
"349-397","349","3.102713995456696","3.043748995542526","3.161678995370865","7.037616729736328","0.3600233495235443","0.1079285740852356","0.5534494519233704","0.9228054285049438","A","397","Diffraction Peak"
"349-531","349","4.156221993923188","4.097256994009018","4.2151869938373565","20.3088321685791","0.23868387937545776","0.1079285740852356","0.5261329412460327","2.1022450923919678","B","531","Diffraction Peak"
"349-867","349","6.797853990077972","6.738888990163804","6.856818989992142","19.058067321777344","0.17600995302200317","0.1079285740852356","0.3742697834968567","2.1213414669036865","B","867","Diffraction Peak"
"349-962","349","7.544743988990784","7.485778989076614","7.603708988904953","18.9654541015625","0.27034643292427063","0.1079285740852356","0.4495525062084198","1.368594765663147","A","962","Diffraction Peak"
"349-1056","349","8.283771987915038","8.22480698800087","8.342736987829209","22.166847229003906","0.32871028780937195","0.1079285740852356","0.566767156124115","0.7164427638053894","B","1056","Diffraction Peak"
"349-1184","349","9.290107986450195","9.231142986536026","9.349072986364364","9.516960144042969","0.430408239364624","0.1079285740852356","0.573813796043396","1.9924302101135254","A","1184","Diffraction Peak"
"349-1348","349","10.579475984573364","10.520510984659195","10.638440984487534","6.1303486824035645","0.43301281332969666","0.1079285740852356","0.6179406046867371","2.2952985763549805","A","1348","Diffraction Peak"
"350-124","350","0.9563879985809326","0.8974229986667633","1.015352998495102","12.389864921569824","1.0216983556747437","0.10723887383937836","0.6656985282897949","2.687847375869751","B","124","Diffraction Peak"
"350-344","350","2.6860279960632325","2.6270629961490632","2.7449929959774018","47.06121063232422","0.09220074862241745","0.10723887383937836","0.3191174268722534","1.177214503288269","B","344","Diffraction Peak"
"350-397","350","3.102713995456696","3.043748995542526","3.161678995370865","7.223955154418945","0.3499821722507477","0.10723887383937836","0.7081211805343628","2.5980091094970703","A","397","Diffraction Peak"
"350-530","350","4.148359993934632","4.089394994020462","4.2073249938488","25.748567581176758","0.19617770612239838","0.10723887383937836","0.42492660880088806","1.7271050214767456","B","530","Diffraction Peak"
"350-867","350","6.797853990077972","6.738888990163804","6.856818989992142","18.003406524658203","0.17247769236564636","0.10723887383937836","0.39976245164871216","2.1385960578918457","B","867","Diffraction Peak"
"350-1061","350","8.323081987857819","8.26411698794365","8.382046987771988","23.26996421813965","0.4627439081668854","0.10723887383937836","0.5957722067832947","1.4705547094345093","B","1061","Diffraction Peak"
"350-1348","350","10.579475984573364","10.520510984659195","10.638440984487534","6.333534240722656","0.43654313683509827","0.10723887383937836","0.5467352271080017","1.742969274520874","A","1348","Diffraction Peak"
"351-123","351","0.9485259985923767","0.8895609986782074","1.007490998506546","6.96095085144043","0.9448655247688293","0.011374964378774166","0.8576478362083435","2.7113404273986816","B","123","Diffraction Peak"
"351-345","351","2.6938899960517886","2.634924996137619","2.752854995965958","35.89487838745117","0.07843936234712601","0.011374964378774166","0.3634428381919861","2.050590753555298","B","345","Diffraction Peak"
"351-712","351","5.579243991851807","5.520278991937637","5.638208991765976","10.161311149597168","0.13154803216457367","0.011374964378774166","0.39176875352859497","0.6678293943405151","B","712","Diffraction Peak"
"351-767","351","6.011653991222381","5.952688991308213","6.070618991136551","7.039573669433594","0.17111627757549286","0.011374964378774166","0.22810505330562592","0.7967219948768616","A","767","Diffraction Peak"
"351-869","351","6.813577990055085","6.754612990140915","6.872542989969253","10.834776878356934","0.18445847928524017","0.011374964378774166","0.430300772190094","1.703970193862915","B","869","Diffraction Peak"
"351-918","351","7.1988159894943236","7.139850989580155","7.257780989408493","9.601603507995605","0.3502275049686432","0.011374964378774166","0.209386944770813","0.7059624195098877","A","918","Diffraction Peak"
"351-1220","351","9.573139986038209","9.514174986124038","9.632104985952378","6.551474094390869","0.5376183390617371","0.011374964378774166","0.49460193514823914","1.504077434539795","A","1220","Diffraction Peak"
"352-349","352","2.725337996006012","2.6663729960918428","2.7843029959201813","20.930397033691406","0.09904567897319794","0.006869298405945301","0.3213275074958801","0.8354195952415466","B","349","Diffraction Peak"
"353-954","353","7.481847989082336","7.422882989168167","7.540812988996506","21.083059310913086","0.22461667656898499","0.03186817839741707","0.46856582164764404","1.1044431924819946","A","954","Diffraction Peak"
"353-1242","353","9.746103985786439","9.687138985872268","9.805068985700608","12.176526069641113","0.35422810912132263","0.03186817839741707","0.5330703258514404","1.079194188117981","B","1242","Diffraction Peak"
"353-1480","353","11.617259983062745","11.558294983148576","11.676224982976914","8.183798789978027","0.39507895708084106","0.03186817839741707","0.5258859395980835","0.8266785740852356","B","1480","Diffraction Peak"
"354-842","354","6.601303990364075","6.542338990449905","6.660268990278245","8.740055084228516","0.3829699456691742","0.012995478697121143","0.26202842593193054","1.0595797300338745","A","842","Diffraction Peak"
"354-1240","354","9.730379985809327","9.671414985895158","9.789344985723496","6.465994358062744","0.2940431535243988","0.012995478697121143","0.5892342925071716","1.6964492797851562","B","1240","Diffraction Peak"
"355-845","355","6.624889990329742","6.565924990415573","6.683854990243912","8.450910568237305","0.39531272649765015","0.03218585625290871","0.32572901248931885","1.1005983352661133","A","845","Diffraction Peak"
"355-953","355","7.473985989093781","7.415020989179611","7.53295098900795","21.76211929321289","0.2927984297275543","0.03218585625290871","0.5557869076728821","1.95383620262146","A","953","Diffraction Peak"
"355-1475","355","11.577949983119964","11.518984983205796","11.636914983034135","8.582269668579102","0.47874879837036133","0.03218585625290871","0.6193625926971436","1.504077434539795","B","1475","Diffraction Peak"
"356-494","356","3.8653279943466186","3.8063629944324493","3.9242929942607883","7.8901495933532715","0.18439391255378723","0.00010211274639004841","0.2597818076610565","0.8805432915687561","A","494","Diffraction Peak"
"356-656","356","5.138971992492676","5.0800069925785065","5.197936992406845","7.32954740524292","0.21769849956035614","0.00010211274639004841","0.5079955458641052","1.131502628326416","A","656","Diffraction Peak"
"356-727","356","5.697173991680145","5.638208991765976","5.756138991594315","9.92445182800293","0.23461897671222687","0.00010211274639004841","0.5418923497200012","2.742205858230591","B","727","Diffraction Peak"
"356-954","356","7.481847989082336","7.422882989168167","7.540812988996506","18.51397132873535","0.24585282802581787","0.00010211274639004841","0.4559147357940674","1.133703589439392","A","954","Diffraction Peak"
"356-1480","356","11.617259983062745","11.558294983148576","11.676224982976914","6.828747749328613","0.6774692535400391","0.00010211274639004841","0.6519447565078735","1.686398983001709","B","1480","Diffraction Peak"
"357-539","357","4.2191179938316345","4.160152993917466","4.278082993745804","23.59085464477539","0.16350455582141876","0.016044987365603447","0.6344082355499268","3.847991704940796","A","539","Diffraction Peak"
"357-773","357","6.058825991153717","5.999860991239548","6.117790991067887","15.231473922729492","0.15388865768909454","0.016044987365603447","0.27926144003868103","1.4546862840652466","B","773","Diffraction Peak"
"358-542","358","4.242703993797302","4.183738993883133","4.301668993711472","25.732643127441406","0.1613084375858307","0.05162917077541351","0.5109096169471741","2.272812843322754","A","542","Diffraction Peak"
"358-772","358","6.050963991165161","5.991998991250992","6.109928991079331","17.623889923095703","0.119748555123806","0.05162917077541351","0.4407051205635071","1.9443379640579224","B","772","Diffraction Peak"
"359-537","359","4.203393993854522","4.144428993940354","4.262358993768692","6.698291778564453","0.1331121027469635","0.0613466277718544","0.39840373396873474","1.2812644243240356","A","537","Diffraction Peak"
"359-691","359","5.414141992092133","5.355176992177963","5.473106992006302","8.701191902160645","0.08462151885032654","0.0613466277718544","0.316928893327713","0.7907525300979614","B","691","Diffraction Peak"
"359-771","359","6.043101991176606","5.984136991262436","6.1020669910907746","23.71469497680664","0.1168532744050026","0.0613466277718544","0.41315048933029175","2.2003464698791504","B","771","Diffraction Peak"
"360-693","360","5.429865992069245","5.370900992155075","5.488830991983414","10.200926780700684","0.11917469650506973","0.05123811215162277","0.3803245425224304","0.8421827554702759","B","693","Diffraction Peak"
"360-771","360","6.043101991176606","5.984136991262436","6.1020669910907746","24.2663631439209","0.12674175202846527","0.05123811215162277","0.5344839692115784","2.7368595600128174","B","771","Diffraction Peak"
"361-772","361","6.050963991165161","5.991998991250992","6.109928991079331","19.620594024658203","0.14521996676921844","0.025301195681095123","0.636716365814209","3.219052791595459","B","772","Diffraction Peak"
"362-773","362","6.058825991153717","5.999860991239548","6.117790991067887","15.040814399719238","0.14082662761211395","0.011947061866521835","0.5603294968605042","3.0125250816345215","B","773","Diffraction Peak"
"362-1210","362","9.49451998615265","9.435554986238479","9.553484986066819","7.233899116516113","0.35499927401542664","0.011947061866521835","0.4939219653606415","1.1643303632736206","A","1210","Diffraction Peak"
"363-450","363","3.5193999948501586","3.4604349949359894","3.578364994764328","12.980729103088379","0.5614092946052551","0.05398856848478317","0.7560914158821106","1.1190181970596313","A","450","Diffraction Peak"
"363-1142","363","8.959903986930847","8.900938987016678","9.018868986845016","9.19395923614502","0.3739638030529022","0.05398856848478317","0.5707458257675171","1.9177392721176147","B","1142","Diffraction Peak"
"364-315","364","2.458029996395111","2.399064996480942","2.5169949963092804","7.193955898284912","0.3370974063873291","0.00582098076120019","0.5861464738845825","1.0843442678451538","B","315","Diffraction Peak"
"364-456","364","3.5665719947814942","3.507606994867325","3.6255369946956635","14.296384811401367","0.4472097158432007","0.00582098076120019","0.6946544647216797","3.7828564643859863","A","456","Diffraction Peak"
"364-698","364","5.469175992012024","5.410210992097855","5.528140991926193","16.114593505859375","0.12572349607944489","0.00582098076120019","0.3887781798839569","0.6644114851951599","B","698","Diffraction Peak"
"364-1013","364","7.945705988407135","7.886740988492966","8.004670988321305","9.800708770751953","0.4002532958984375","0.00582098076120019","0.5332344174385071","1.6582280397415161","B","1013","Diffraction Peak"
"365-322","365","2.5130639963150023","2.454098996400833","2.572028996229172","6.306601524353027","0.39023739099502563","0.016669467091560364","0.44391652941703796","1.615135908126831","B","322","Diffraction Peak"
"365-458","365","3.582295994758606","3.5233309948444367","3.641260994672775","9.099720001220703","0.35511261224746704","0.016669467091560364","0.5704300999641418","0.6575895547866821","A","458","Diffraction Peak"
"365-1204","365","9.447347986221313","9.388382986307144","9.506312986135484","7.411076545715332","0.2897162139415741","0.016669467091560364","0.6124773025512695","1.2290065288543701","A","1204","Diffraction Peak"
"365-1475","365","11.577949983119964","11.518984983205796","11.636914983034135","6.995140075683594","0.9074685573577881","0.016669467091560364","0.7318118214607239","0.8266785740852356","A","1475","Diffraction Peak"
"366-317","366","2.473753996372223","2.4147889964580536","2.532718996286392","9.518187522888184","0.23236843943595886","0.013473186641931534","0.4837372601032257","1.1732012033462524","B","317","Diffraction Peak"
"366-634","366","4.966007992744446","4.907042992830276","5.024972992658615","10.611960411071777","0.16222132742404938","0.013473186641931534","0.43131884932518005","0.9105600714683533","B","634","Diffraction Peak"
"366-1198","366","9.400175986289979","9.34121098637581","9.459140986204147","6.163283824920654","0.31158170104026794","0.013473186641931534","0.5972629189491272","1.1856236457824707","A","1198","Diffraction Peak"
"370-451","370","3.5272619948387147","3.4682969949245455","3.586226994752884","12.268054962158203","0.5089017152786255","0.01898418366909027","0.49888068437576294","1.661348819732666","A","451","Diffraction Peak"
"371-457","371","3.5744339947700503","3.5154689948558806","3.6333989946842196","13.886940002441406","0.368697851896286","0.0071815005503594875","0.5390089750289917","2.0234603881835938","A","457","Diffraction Peak"
"371-1195","371","9.37658998632431","9.317624986410141","9.435554986238479","6.824871063232422","0.3743494749069214","0.0071815005503594875","0.7113058567047119","1.8827569484710693","A","1195","Diffraction Peak"
"372-457","372","3.5744339947700503","3.5154689948558806","3.6333989946842196","9.068453788757324","0.2299770563840866","0.030743654817342758","0.4032582938671112","1.3359771966934204","A","457","Diffraction Peak"
"372-546","372","4.274151993751526","4.2151869938373565","4.333116993665695","9.81381893157959","0.23065988719463348","0.030743654817342758","0.4398307800292969","0.6675216555595398","B","546","Diffraction Peak"
"372-608","372","4.761595993041992","4.702630993127823","4.820560992956161","17.920509338378906","0.1231628879904747","0.030743654817342758","0.3789791762828827","1.6418976783752441","B","608","Diffraction Peak"
"372-714","372","5.594967991828918","5.536002991914749","5.653932991743088","9.378780364990234","0.10316608846187592","0.030743654817342758","0.30066365003585815","1.072757601737976","A","714","Diffraction Peak"
"372-1055","372","8.275909987926484","8.216944988012314","8.334874987840653","8.102211952209473","0.29285088181495667","0.030743654817342758","0.5810364484786987","1.3862943649291992","A","1055","Diffraction Peak"
"373-657","373","5.146833992481231","5.087868992567063","5.205798992395401","7.789854049682617","0.13899128139019012","0.059371430426836014","0.3791254460811615","1.4064971208572388","A","657","Diffraction Peak"
"374-444","374","3.4722279949188235","3.413262995004654","3.5311929948329928","7.240562915802002","0.32355204224586487","0.0011084945872426033","0.5200152397155762","0.6878701448440552","A","444","Diffraction Peak"
"374-689","374","5.398417992115021","5.339452992200852","5.45738299202919","12.728747367858887","0.12754657864570618","0.0011084945872426033","0.4820804297924042","1.0107613801956177","B","689","Diffraction Peak"
"374-863","374","6.766405990123749","6.707440990209579","6.825370990037918","13.193988800048828","0.1283116489648819","0.0011084945872426033","0.40407344698905945","2.315213203430176","B","863","Diffraction Peak"
"375-687","375","5.382693992137909","5.32372899222374","5.441658992052078","15.54247760772705","0.1097145527601242","0.0050300960429012775","0.4359126389026642","1.442383885383606","B","687","Diffraction Peak"
"375-861","375","6.750681990146637","6.691716990232468","6.8096469900608065","14.260050773620605","0.14099830389022827","0.0050300960429012775","0.6352331638336182","2.739558696746826","B","861","Diffraction Peak"
"375-1038","375","8.142255988121033","8.083290988206864","8.201220988035201","6.783079147338867","0.24831746518611908","0.0050300960429012775","0.558754563331604","0.675128698348999","A","1038","Diffraction Peak"
"375-1553","375","12.191185982227326","12.132220982313157","12.250150982141495","7.739295482635498","0.68582683801651","0.0050300960429012775","0.6609492301940918","2.3878350257873535","B","1553","Diffraction Peak"
"376-584","376","4.57290799331665","4.513942993402481","4.63187299323082","14.01451587677002","0.11528443545103073","0.037563860416412354","0.24576231837272644","0.7132114768028259","A","584","Diffraction Peak"
"376-692","376","5.422003992080689","5.363038992166519","5.480968991994858","8.323383331298828","0.13805623352527618","0.037563860416412354","0.4366282522678375","0.6818401217460632","B","692","Diffraction Peak"
"376-863","376","6.766405990123749","6.707440990209579","6.825370990037918","18.545501708984375","0.13735581934452057","0.037563860416412354","0.5373706221580505","3.257899045944214","B","863","Diffraction Peak"
"376-1079","376","8.464597987651825","8.405632987737656","8.523562987565995","7.229045867919922","0.4102356731891632","0.037563860416412354","0.6036454439163208","0.6931471824645996","B","1079","Diffraction Peak"
"376-1172","376","9.195763986587524","9.136798986673355","9.254728986501695","12.737765312194824","0.45891183614730835","0.037563860416412354","0.5298877954483032","0.9808292388916016","A","1172","Diffraction Peak"
"377-688","377","5.3905559921264645","5.331590992212296","5.449520992040634","29.045591354370117","0.14199520647525787","0.026942012831568718","0.3703851103782654","0.8850183486938477","B","688","Diffraction Peak"
"377-863","377","6.766405990123749","6.707440990209579","6.825370990037918","14.637531280517578","0.15397487580776215","0.026942012831568718","0.5913801789283752","2.7036986351013184","B","863","Diffraction Peak"
"377-977","377","7.662673988819122","7.603708988904953","7.721638988733292","7.386141777038574","0.49565842747688293","0.026942012831568718","0.5143671035766602","0.8399338722229004","A","977","Diffraction Peak"
"377-978","377","7.6705359888076785","7.611570988893509","7.729500988721847","7.386141777038574","0.5046024322509766","0.026942012831568718","0.5143671035766602","0.7345733642578125","A","978","Diffraction Peak"
"377-1033","377","8.102945988178254","8.043980988264083","8.161910988092423","7.3755083084106445","0.3793644607067108","0.026942012831568718","0.4961968660354614","2.1484344005584717","A","1033","Diffraction Peak"
"378-317","378","2.473753996372223","2.4147889964580536","2.532718996286392","8.117045402526855","0.5473593473434448","0.009950925596058369","0.6769336462020874","2.215272903442383","A","317","Diffraction Peak"
"378-684","378","5.359107992172241","5.300142992258072","5.418072992086411","32.970394134521484","0.1672992706298828","0.009950925596058369","0.3380031883716583","2.1190967559814453","B","684","Diffraction Peak"
"378-864","378","6.774267990112305","6.715302990198135","6.833232990026474","11.595401763916016","0.1360141485929489","0.009950925596058369","0.4740411043167114","1.8062024116516113","B","864","Diffraction Peak"
"378-1547","378","12.14401398229599","12.08504898238182","12.20297898221016","6.017223834991455","0.5265384316444397","0.009950925596058369","0.5787723064422607","1.1840709447860718","B","1547","Diffraction Peak"
"379-317","379","2.473753996372223","2.4147889964580536","2.532718996286392","6.109934329986572","0.5793085694313049","0.03814680874347687","0.8189672827720642","1.5602476596832275","A","317","Diffraction Peak"
"379-458","379","3.582295994758606","3.5233309948444367","3.641260994672775","8.425219535827637","0.39479050040245056","0.03814680874347687","0.6219865083694458","1.0056661367416382","B","458","Diffraction Peak"
"379-682","379","5.34338399219513","5.28441899228096","5.402348992109299","16.205970764160156","0.1875823438167572","0.03814680874347687","0.3315924406051636","1.1592894792556763","B","682","Diffraction Peak"
"379-1011","379","7.929981988430024","7.871016988515854","7.988946988344193","6.867338180541992","0.36674681305885315","0.03814680874347687","0.5612584352493286","0.7323678731918335","A","1011","Diffraction Peak"
"380-312","380","2.4344439964294433","2.375478996515274","2.4934089963436126","8.063356399536133","0.4495728015899658","0.027449145913124084","0.7282436490058899","1.945910096168518","A","312","Diffraction Peak"
"380-453","380","3.5429859948158264","3.484020994901657","3.6019509947299957","10.475229263305664","0.47242817282676697","0.027449145913124084","0.5514039993286133","1.3716098070144653","B","453","Diffraction Peak"
